GrantNum,GrantDate,GrantAmt,Status,Institute ID,Institution,State,Latitude,Longitude,PayeeAddress1,PayeeAddress2,PayeeCityStZip,PayeeZip,PayeeCountry,Region,Program
20122141,6/13/12,$750.00,Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,Austin,Education
20122596,7/18/12,"$1,000.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,Austin,Education
20123145,9/11/12,$900.00,Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,Austin,Education
20130613,3/7/13,"$1,200.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20131360,4/2/13,"$1,500.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20131736,4/25/13,$500.00,Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,Austin,Education
20132284,5/22/13,$750.00,Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,Austin,Education
20132285,5/22/13,$750.00,Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,Austin,Education
20132286,5/22/13,$750.00,Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,Austin,Education
20134001,10/25/13,$900.00,Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,Austin,Education
20134006,10/25/13,$300.00,Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,Austin,Education
20140782,3/21/14,"$2,500.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,Austin,Education
20140784,3/21/14,"$2,500.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,Austin,Education
20141126,5/2/14,"$1,230.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.6346 N,97.6672 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20141127,5/2/14,"$2,000.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.6346 N,97.6672 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20141332,6/2/14,$250.00,Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.6346 N,97.6672 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,Austin,Education
20141338,6/2/14,"$2,500.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.6346 N,97.6672 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,Austin,Education
20141340,6/2/14,"$2,500.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20141342,6/2/14,"$2,500.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,Austin,Education
20141886,7/15/14,"$1,000.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20151406,6/30/15,"$2,000.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20151501,7/15/15,$750.00,Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20152121,11/19/15,"$2,500.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,Austin,Education
20152122,11/19/15,"$1,500.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,Austin,Education
20161528,7/11/16,"$2,000.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20162053,9/27/16,"$1,900.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20162054,9/27/16,"$2,500.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20171270,5/18/17,"$1,500.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,Austin,Education
20171601,7/10/17,$750.00,Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20171786,7/24/17,$400.00,Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20171898,8/7/17,"$1,600.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20171899,8/7/17,"$1,500.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20171900,8/7/17,"$1,500.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20172151,8/10/17,$250.00,Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20172152,8/10/17,"$1,000.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20173197,12/12/17,"$1,500.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20182201,7/19/18,"$1,000.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20182255,7/24/18,$700.00,Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20183282,11/12/18,"$1,000.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20183283,11/12/18,"$1,000.00",Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20183605,11/28/18,$500.00,Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20183606,11/28/18,$500.00,Approved,4548,St. Edward s University--Financial Aid Office,Texas,30.2297 N,97.7539 W,3001 S. Congress Avenue,,"Austin, TX 78704",78704,USA,United States,Education
20101422,6/2/10,$500.00,Approved,13975,St. Mary s University,Texas,29.4523 N,98.5641 W,1 Camino Santa Maria,,"San Antonio, TX 78228",78228,USA,United States,Education
20101928,7/15/10,$500.00,Approved,13975,St. Mary s University,Texas,29.4523 N,98.5641 W,Financial Aid Office,1 Camino Santa Maria,"San Antonio, TX 78228",78228,USA,United States,Education
20111695,6/14/11,"$1,000.00",Approved,13975,St. Mary s University,Texas,29.4523 N,98.5641 W,Financial Aid Office,1 Camino Santa Maria,"San Antonio, TX 78228",78228,USA,United States,Education
20141509,6/13/14,"$1,000.00",Approved,13975,St. Mary s University,Texas,29.4523 N,98.5641 W,Financial Aid Office,1 Camino Santa Maria,"San Antonio, TX 78228",78228,USA,Austin,Education
20160124,1/15/16,$500.00,Approved,13975,St. Mary s University,Texas,29.4523 N,98.5641 W,Financial Aid Office,1 Camino Santa Maria,"San Antonio, TX 78228",78228,USA,Austin,Education
20182254,7/24/18,$500.00,Approved,13975,St. Mary s University,Texas,29.4523 N,98.5641 W,Financial Aid Office,1 Camino Santa Maria,"San Antonio, TX 78228",78228,USA,United States,Education
20141206,5/13/14,$250.00,Approved,87384,St. Olaf College,Minnesota,44.4617 N,93.1827 W,Financial Aid Office,1520 St. Olaf Avenue,"Northfield, MN 55057",55057,USA,Austin,Education
20102711,10/12/10,$500.00,Approved,60929,St. Phillips College,Texas,29.4159 N,98.4534 W,Financial Aid Office,1801 Martin Luther King Drive,"San Antonio, TX 78203",78203,USA,No Region,Education
20151255,6/1/15,"$2,500.00",Approved,60929,St. Phillips College,Texas,29.4159 N,98.4534 W,Financial Aid Office,1801 Martin Luther King Drive,"San Antonio, TX 78203",78203,USA,Austin,Education
20081167,4/22/08,$500.00,Approved,20511,Stanford University,California,37.4275 N,122.1697 W,Financial Aid Office,326 Galvez Street,"Stanford, CA 94305-6105",94305-6105,USA,United States,Education
20090003,1/6/09,$750.00,Approved,25064,Stanford University-Financial Aid Office,California,37.4295 N,122.1644 W,Financial Aid Office,355 Galvez Street,"Stanford, CA 94305",94305,USA,United States,Education
20111926,7/5/11,$325.00,Approved,25064,Stanford University-Financial Aid Office,California,37.4295 N,122.1644 W,Financial Aid Office,355 Galvez Street,"Stanford, CA 94305",94305,USA,United States,Education
20121569,4/24/12,$500.00,Approved,25064,Stanford University-Financial Aid Office,California,37.4295 N,122.1644 W,Financial Aid Office,355 Galvez Street,"Stanford, CA 94305",94305,USA,Austin,Education
20134153,11/22/13,"$1,200.00",Approved,25064,Stanford University-Financial Aid Office,California,37.4295 N,122.1644 W,Financial Aid Office,355 Galvez Street,"Stanford, CA 94305",94305,USA,United States,Education
20140814,3/25/14,"$1,000.00",Approved,25064,Stanford University-Financial Aid Office,California,37.4295 N,122.1644 W,Financial Aid Office,355 Galvez Street,"Stanford, CA 94305",94305,USA,Austin,Education
20141248,5/20/14,"$5,000.00",Approved,25064,Stanford University-Financial Aid Office,California,37.4295 N,122.1644 W,Financial Aid Office,355 Galvez Street,"Stanford, CA 94305",94305,USA,Austin,Education
20141353,6/3/14,$750.00,Approved,25064,Stanford University-Financial Aid Office,California,37.4295 N,122.1644 W,Financial Aid Office,355 Galvez Street,"Stanford, CA 94305",94305,USA,Austin,Education
20141356,6/3/14,$750.00,Approved,25064,Stanford University-Financial Aid Office,California,37.4295 N,122.1644 W,Financial Aid Office,355 Galvez Street,"Stanford, CA 94305",94305,USA,Austin,Education
20172429,9/18/17,$660.00,Approved,25064,Stanford University-Financial Aid Office,California,37.4295 N,122.1644 W,Financial Aid Office,355 Galvez Street,"Stanford, CA 94305",94305,USA,United States,Education
20172539,9/27/17,"$2,000.00",Approved,25064,Stanford University-Financial Aid Office,California,37.4295 N,122.1644 W,Financial Aid Office,355 Galvez Street,"Stanford, CA 94305",94305,USA,United States,Education
20182487,8/6/18,"$2,000.00",Approved,25064,Stanford University-Financial Aid Office,California,37.4295 N,122.1644 W,Financial Aid Office,355 Galvez Street,"Stanford, CA 94305",94305,USA,United States,Education
20091419,7/10/09,$750.00,Approved,50454,State University of New York at Stony Brook,New York,40.9124 N,73.1234 W,Financial Aid Office,254 Administration Building,"Stony Brook, NY 11794-1301",11794-1301,USA,No Region,Education
20081211,7/3/08,"$1,000.00",Approved,8925,Stephen F. Austin State University,Texas,31.6219 N,94.6463 W,Financial Aid Office,P.O. Box 13052,"Nacogdoches, TX 75962",75962,USA,United States,Education
20081212,7/3/08,$300.00,Approved,8925,Stephen F. Austin State University,Texas,31.6219 N,94.6463 W,P.O. Box 13052,,"Nacogdoches, TX 75962",75962,USA,United States,Education
20091279,7/10/09,$500.00,Approved,8925,Stephen F. Austin State University,Texas,31.6219 N,94.6463 W,Office of Financial Aid,P.O. Box 13052,"Nacogdoches, TX 75962-3052",75962-3052,USA,United States,Education
20091280,7/10/09,$500.00,Approved,8925,Stephen F. Austin State University,Texas,31.6219 N,94.6463 W,Office of Financial Aid,P.O. Box 13052,"Nacogdoches, TX 75962-3052",75962-3052,USA,United States,Education
20101760,6/30/10,"$1,000.00",Approved,8925,Stephen F. Austin State University,Texas,31.6219 N,94.6463 W,Financial Aid Office,P.O. Box 13052,"Nacogdoches, TX 75962",75962,USA,United States,Education
20101761,6/30/10,$500.00,Approved,8925,Stephen F. Austin State University,Texas,31.6219 N,94.6463 W,Financial Aid Office,P.O. Box 13052,"Nacogdoches, TX 75962",75962,USA,United States,Education
20121568,4/24/12,"$1,000.00",Approved,8925,Stephen F. Austin State University,Texas,31.6219 N,94.6463 W,P.O. Box 13052,,"Nacogdoches, TX 75962",75962,USA,Austin,Education
20121780,5/10/12,"$4,000.00",Approved,8925,Stephen F. Austin State University,Texas,31.6219 N,94.6463 W,P.O. Box 13052,,"Nacogdoches, TX 75962",75962,USA,Austin,Education
20141201,5/12/14,"$2,000.00",Approved,8925,Stephen F. Austin State University,Texas,31.6219 N,94.6463 W,P.O. Box 13052,,"Nacogdoches, TX 75962",75962,USA,Austin,Education
20141209,5/13/14,"$2,000.00",Approved,8925,Stephen F. Austin State University,Texas,31.6219 N,94.6463 W,P.O. Box 13052,,"Nacogdoches, TX 75962",75962,USA,Austin,Education
20150844,5/6/15,"$2,000.00",Approved,8925,Stephen F. Austin State University,Texas,31.6219 N,94.6463 W,P.O. Box 13052,,"Nacogdoches, TX 75962",75962,USA,Austin,Education
20151074,6/1/15,"$1,000.00",Approved,8925,Stephen F. Austin State University,Texas,31.6219 N,94.6463 W,P.O. Box 13052,,"Nacogdoches, TX 75962",75962,USA,Austin,Education
20151173,6/1/15,$750.00,Approved,8925,Stephen F. Austin State University,Texas,31.6219 N,94.6463 W,P.O. Box 13052,,"Nacogdoches, TX 75962",75962,USA,Austin,Education
20081812,10/7/08,"$1,500.00",Approved,8956,Stephens College,Missouri,38.9516 N,92.3214 W,Office of Development,1200 E. Broadway,"Columbia, MO 65215",65215,USA,United States,Education
20092585,12/1/09,$525.00,Approved,8956,Stephens College,Missouri,38.9516 N,92.3214 W,1200 E. Broadway,,"Columbia, MO 65215",65215,USA,United States,Education
20110024,1/5/11,"$1,300.00",Approved,8956,Stephens College,Missouri,38.9516 N,92.3214 W,Financial Aid Office,1200 E. Broadway,"Columbia, MO 65215",65215,USA,United States,Education
20113119,11/8/11,"$1,300.00",Approved,8956,Stephens College,Missouri,38.9516 N,92.3214 W,1200 E. Broadway,,"Columbia, MO 65215",65215,USA,United States,Education
20122671,7/25/12,"$1,260.00",Approved,8956,Stephens College,Missouri,38.9516 N,92.3214 W,1200 E. Broadway,,"Columbia, MO 65215",65215,USA,United States,Education
20180073,1/3/18,"$2,500.00",Approved,101753,Strayer University,Texas,30.3712 N,97.7399 W,Office of Financial Aid,8501 N Mopac Expy #100,"Austin, TX 78757",78757,USA,No Region,Education
20182142,7/17/18,"$3,200.00",Approved,101753,Strayer University,Texas,30.3712 N,97.7399 W,Office of Financial Aid,8501 N Mopac Expy #100,"Austin, TX 78757",78757,USA,No Region,Education
20091636,7/27/09,$250.00,Approved,38438,Sul Ross State University,Texas,30.3637 N,103.6498 W,Financial Aid Office,400 N. Harrison,"Alpine, TX 79830",79830,USA,United States,Education
20111860,6/29/11,$500.00,Approved,38438,Sul Ross State University,Texas,30.3637 N,103.6498 W,Financial Aid Office,400 N. Harrison,"Alpine, TX 79830",79830,USA,United States,Education
20111861,6/29/11,$500.00,Approved,38438,Sul Ross State University,Texas,30.3637 N,103.6498 W,Financial Aid Office,400 N. Harrison,"Alpine, TX 79830",79830,USA,United States,Education
20182317,7/26/18,"$1,200.00",Approved,38438,Sul Ross State University,Texas,30.3637 N,103.6498 W,Financial Aid Office,100 Box C-2,"Alpine, TX 79830",79830,USA,United States,Education
20150999,5/18/15,"$2,500.00",Approved,91250,Swarthmore College,Pennsylvania,39.9040 N,75.3523 W,P.O. Box 821288,,"Philadelphia, PA 19182-1288",19182-1288,USA,Austin,Education
20122485,7/16/12,"$5,000.00",Approved,76639,Syracuse University,New York,43.0392 N,76.1351 W,805 South Crouse Avenue,,"Syracuse, NY 13235",13235,USA,Austin,Education
20172011,8/10/17,"$3,000.00",Approved,99353,Tabor College,Kansas,38.3482 N,97.2015 W,400 S. Jefferson,,"Hillsboro, KS 67063",67063,USA,Austin,Education
20172012,8/10/17,"$1,000.00",Approved,99353,Tabor College,Kansas,38.3482 N,97.2015 W,400 S. Jefferson,,"Hillsboro, KS 67063",67063,USA,Austin,Education
20081343,7/22/08,"$1,300.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Office of Scholarships,Box T-0760,"Stephenville, TX 76402",76402,USA,United States,Education
20081476,8/8/08,$300.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20081477,8/8/08,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20081478,8/8/08,"$1,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20081582,8/26/08,$300.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20090001,1/6/09,$600.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20090074,1/15/09,$300.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20092673,12/10/09,$400.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20092674,12/10/09,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20092675,12/10/09,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20101755,6/30/10,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20101756,6/30/10,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20101757,6/30/10,$150.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20102018,7/20/10,"$1,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20102019,7/20/10,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20102020,7/20/10,$150.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20102021,7/20/10,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20102149,8/9/10,$150.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20102150,8/9/10,$250.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20102152,8/9/10,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20111730,6/16/11,"$5,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20111735,6/16/11,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20111736,6/16/11,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20111737,6/16/11,"$5,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20111851,6/29/11,$750.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20111857,6/29/11,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20111858,6/29/11,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20111859,6/29/11,"$3,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20112078,7/26/11,"$5,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20112079,7/26/11,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20112083,7/26/11,"$5,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20112101,7/27/11,"$5,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20112102,7/27/11,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20112261,8/8/11,"$1,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20112262,8/8/11,"$1,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20112263,8/8/11,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20112502,8/30/11,$400.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20112749,9/27/11,$700.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20113604,12/14/11,"$2,500.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20113608,12/14/11,"$2,500.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20122390,7/16/12,"$1,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122391,7/16/12,"$2,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122392,7/16/12,"$5,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122393,7/16/12,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122394,7/16/12,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122395,7/16/12,"$5,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122413,7/16/12,"$5,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122420,7/16/12,"$5,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122428,7/16/12,"$5,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122451,7/16/12,"$5,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122452,7/16/12,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122483,7/16/12,$300.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122533,7/16/12,"$2,500.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122534,7/16/12,"$5,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122544,7/16/12,"$5,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122545,7/16/12,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
